Cell,E,W,N,S
"(45, 2)",0,1,0,1
"(46, 2)",1,0,1,1
"(47, 2)",1,1,1,1
"(48, 2)",1,0,1,1
"(49, 2)",0,1,1,1
"(50, 2)",1,0,1,1
"(51, 2)",1,1,1,0
"(52, 2)",1,0,0,1
"(53, 2)",0,1,1,1
"(54, 2)",0,1,1,1
"(55, 2)",1,0,1,1
"(56, 2)",1,1,1,1
"(57, 2)",0,1,1,0
"(58, 2)",0,1,0,1
"(59, 2)",1,0,1,1
"(60, 2)",1,1,1,1
"(61, 2)",1,0,1,0
"(62, 2)",0,1,0,1
"(63, 2)",1,0,1,1
"(64, 2)",1,1,1,1
"(65, 2)",0,1,1,0
"(66, 2)",0,1,0,1
"(67, 2)",1,0,1,1
"(68, 2)",0,1,1,1
"(69, 2)",1,1,1,0
"(70, 2)",1,1,0,0
"(1, 3)",1,0,0,1
"(2, 3)",0,1,1,0
"(3, 3)",1,1,0,0
"(4, 3)",1,1,0,1
"(5, 3)",0,0,0,0
"(6, 3)",1,1,0,0
"(7, 3)",1,1,0,0
"(8, 3)",1,1,0,0
"(9, 3)",0,1,0,0
"(10, 3)",0,1,0,1
"(11, 3)",1,0,1,0
"(12, 3)",0,1,0,1
"(13, 3)",1,0,1,1
"(14, 3)",1,1,1,0
"(15, 3)",0,1,0,1
"(16, 3)",0,0,1,1
"(17, 3)",1,1,1,0
"(18, 3)",1,1,0,1
"(19, 3)",0,1,1,0
"(20, 3)",1,1,0,1
"(21, 3)",0,1,1,1
"(22, 3)",1,1,1,0
"(23, 3)",0,0,0,0
"(24, 3)",0,1,0,1
"(25, 3)",0,1,1,1
"(26, 3)",0,0,1,1
"(27, 3)",1,1,1,0
"(28, 3)",1,0,0,1
"(29, 3)",0,1,1,0
"(30, 3)",0,1,0,0
"(31, 3)",1,1,0,0
"(32, 3)",1,1,0,1
"(33, 3)",1,1,1,1
"(34, 3)",0,0,1,0
"(35, 3)",1,0,0,1
"(36, 3)",1,1,1,0
"(37, 3)",1,1,0,1
"(38, 3)",0,0,1,1
"(39, 3)",1,1,1,0
"(40, 3)",1,1,0,1
"(41, 3)",0,1,1,0
"(42, 3)",1,1,0,1
"(43, 3)",0,0,1,1
"(44, 3)",1,1,1,0
"(45, 3)",1,0,0,1
"(46, 3)",1,1,1,0
"(47, 3)",0,1,0,0
"(48, 3)",1,1,0,1
"(49, 3)",1,0,1,1
"(50, 3)",1,1,1,0
"(51, 3)",1,1,0,1
"(52, 3)",1,1,1,0
"(53, 3)",1,0,0,1
"(54, 3)",0,0,1,1
"(55, 3)",1,1,1,0
"(56, 3)",1,1,0,1
"(57, 3)",0,0,0,0
"(58, 3)",1,0,1,0
"(59, 3)",1,1,0,0
"(60, 3)",1,1,0,0
"(61, 3)",1,1,0,1
"(62, 3)",1,0,1,1
"(63, 3)",0,1,1,0
"(64, 3)",0,1,0,1
"(65, 3)",1,0,1,0
"(66, 3)",0,0,0,0
"(67, 3)",0,1,0,1
"(68, 3)",0,0,1,1
"(69, 3)",1,1,1,1
"(70, 3)",1,1,1,0
"(1, 4)",0,1,0,1
"(2, 4)",1,0,1,0
"(3, 4)",1,1,0,1
"(4, 4)",0,1,1,0
"(5, 4)",1,1,0,1
"(6, 4)",1,1,1,0
"(7, 4)",0,1,0,1
"(8, 4)",0,1,1,1
"(9, 4)",1,0,1,0
"(10, 4)",1,0,0,1
"(11, 4)",0,1,1,1
"(12, 4)",0,0,1,1
"(13, 4)",1,1,1,0
"(14, 4)",0,1,0,1
"(15, 4)",1,0,1,1
"(16, 4)",0,0,1,1
"(17, 4)",1,1,1,1
"(18, 4)",0,1,1,1
"(19, 4)",0,0,0,0
"(20, 4)",1,1,1,0
"(21, 4)",1,0,0,0
"(22, 4)",1,1,0,1
"(23, 4)",0,0,0,0
"(24, 4)",0,0,1,1
"(25, 4)",1,0,1,0
"(26, 4)",1,0,0,1
"(27, 4)",1,1,1,0
"(28, 4)",1,1,0,1
"(29, 4)",1,0,1,1
"(30, 4)",0,0,0,0
"(31, 4)",1,1,1,0
"(32, 4)",1,1,0,0
"(33, 4)",0,1,0,1
"(34, 4)",1,0,1,1
"(35, 4)",1,1,1,0
"(36, 4)",0,1,0,1
"(37, 4)",1,1,1,1
"(38, 4)",1,0,1,0
"(39, 4)",1,1,0,1
"(40, 4)",0,1,1,1
"(41, 4)",1,0,1,0
"(42, 4)",1,1,0,0
"(43, 4)",1,0,0,1
"(44, 4)",0,0,0,0
"(45, 4)",0,1,1,0
"(46, 4)",0,1,0,1
"(47, 4)",1,0,1,0
"(48, 4)",1,1,0,0
"(49, 4)",1,1,0,0
"(50, 4)",1,1,0,1
"(51, 4)",0,0,0,0
"(52, 4)",0,1,0,1
"(53, 4)",0,1,1,1
"(54, 4)",1,0,1,1
"(55, 4)",0,1,1,1
"(56, 4)",1,1,1,0
"(57, 4)",1,0,0,1
"(58, 4)",0,1,1,1
"(59, 4)",1,1,1,0
"(60, 4)",1,1,0,1
"(61, 4)",1,1,1,0
"(62, 4)",0,1,0,1
"(63, 4)",1,0,1,1
"(64, 4)",1,0,1,0
"(65, 4)",0,1,0,1
"(66, 4)",1,1,1,0
"(67, 4)",1,0,0,1
"(68, 4)",0,0,1,1
"(69, 4)",1,1,1,0
"(70, 4)",1,1,0,0
"(1, 5)",1,0,0,1
"(2, 5)",0,0,0,0
"(3, 5)",1,1,1,0
"(4, 5)",1,0,0,1
"(5, 5)",0,1,1,0
"(6, 5)",0,1,0,1
"(7, 5)",0,0,1,1
"(8, 5)",1,0,1,1
"(9, 5)",0,1,1,1
"(10, 5)",1,1,1,1
"(11, 5)",0,0,1,1
"(12, 5)",1,0,1,0
"(13, 5)",1,1,0,1
"(14, 5)",1,0,1,1
"(15, 5)",0,1,1,1
"(16, 5)",1,0,1,0
"(17, 5)",1,1,0,0
"(18, 5)",1,0,0,1
"(19, 5)",1,1,1,0
"(20, 5)",1,1,0,1
"(21, 5)",0,0,0,0
"(22, 5)",1,1,1,0
"(23, 5)",1,0,0,1
"(24, 5)",1,0,1,1
"(25, 5)",1,1,1,0
"(26, 5)",1,1,0,0
"(27, 5)",0,0,0,0
"(28, 5)",1,1,1,0
"(29, 5)",1,1,0,0
"(30, 5)",1,1,0,0
"(31, 5)",1,1,0,1
"(32, 5)",0,1,1,0
"(33, 5)",1,0,0,1
"(34, 5)",1,1,1,0
"(35, 5)",1,1,0,1
"(36, 5)",1,0,1,1
"(37, 5)",0,0,0,0
"(38, 5)",0,0,0,0
"(39, 5)",1,1,0,0
"(40, 5)",1,0,0,1
"(41, 5)",0,0,0,0
"(42, 5)",0,1,1,1
"(43, 5)",1,1,1,1
"(44, 5)",0,0,1,1
"(45, 5)",0,0,1,1
"(46, 5)",0,0,1,1
"(47, 5)",0,1,1,1
"(48, 5)",1,1,1,0
"(49, 5)",1,1,0,1
"(50, 5)",1,1,1,1
"(51, 5)",1,0,1,1
"(52, 5)",0,0,0,0
"(53, 5)",1,0,0,1
"(54, 5)",0,0,0,0
"(55, 5)",0,0,1,1
"(56, 5)",1,1,1,1
"(57, 5)",0,1,1,1
"(58, 5)",1,0,1,0
"(59, 5)",1,1,0,1
"(60, 5)",0,0,0,0
"(61, 5)",0,0,0,0
"(62, 5)",1,0,0,1
"(63, 5)",0,1,1,0
"(64, 5)",0,1,0,1
"(65, 5)",0,0,1,1
"(66, 5)",1,1,1,1
"(67, 5)",0,1,1,1
"(68, 5)",0,0,0,0
"(69, 5)",0,1,0,1
"(70, 5)",1,1,1,0
"(1, 6)",0,1,0,1
"(2, 6)",1,0,1,0
"(3, 6)",1,1,0,1
"(4, 6)",0,1,1,0
"(5, 6)",1,0,0,1
"(6, 6)",1,0,1,1
"(7, 6)",0,0,1,1
"(8, 6)",0,0,0,0
"(9, 6)",1,0,0,1
"(10, 6)",0,1,1,0
"(11, 6)",1,0,0,0
"(12, 6)",0,1,0,1
"(13, 6)",0,0,0,0
"(14, 6)",1,1,0,0
"(15, 6)",0,0,0,0
"(16, 6)",1,1,0,1
"(17, 6)",0,1,1,1
"(18, 6)",1,1,1,0
"(19, 6)",1,1,0,0
"(20, 6)",0,1,0,1
"(21, 6)",1,0,1,0
"(22, 6)",1,1,0,1
"(23, 6)",1,1,1,0
"(24, 6)",0,1,0,0
"(25, 6)",1,1,0,1
"(26, 6)",0,1,1,0
"(27, 6)",0,0,0,1
"(28, 6)",1,1,1,1
"(29, 6)",0,1,1,0
"(30, 6)",1,1,0,1
"(31, 6)",0,1,1,1
"(32, 6)",1,0,1,1
"(33, 6)",0,1,1,0
"(34, 6)",1,1,0,0
"(35, 6)",1,1,0,0
"(36, 6)",0,1,0,1
"(37, 6)",1,0,1,0
"(38, 6)",0,1,0,1
"(39, 6)",1,1,1,1
"(40, 6)",1,1,1,0
"(41, 6)",1,1,0,1
"(42, 6)",1,0,1,0
"(43, 6)",1,1,0,1
"(44, 6)",0,0,1,0
"(45, 6)",1,0,0,1
"(46, 6)",0,0,0,0
"(47, 6)",0,0,1,1
"(48, 6)",1,1,1,1
"(49, 6)",0,0,0,0
"(50, 6)",1,1,0,0
"(51, 6)",1,1,0,0
"(52, 6)",1,1,0,1
"(53, 6)",1,1,1,1
"(54, 6)",0,0,1,1
"(55, 6)",1,0,1,0
"(56, 6)",1,1,0,0
"(57, 6)",1,0,0,1
"(58, 6)",0,0,0,0
"(59, 6)",1,1,1,0
"(60, 6)",0,1,0,1
"(61, 6)",1,1,1,1
"(62, 6)",0,1,1,1
"(63, 6)",1,0,1,0
"(64, 6)",1,0,0,1
"(65, 6)",0,0,1,1
"(66, 6)",0,1,1,1
"(67, 6)",0,0,1,1
"(68, 6)",0,1,1,1
"(69, 6)",1,0,1,1
"(70, 6)",0,1,1,0
"(1, 7)",1,0,0,1
"(2, 7)",0,0,0,0
"(3, 7)",1,1,1,1
"(4, 7)",0,0,1,0
"(5, 7)",1,1,0,0
"(6, 7)",1,1,0,0
"(7, 7)",0,0,0,0
"(8, 7)",0,1,1,0
"(9, 7)",0,1,0,1
"(10, 7)",1,0,1,1
"(11, 7)",0,1,1,1
"(12, 7)",1,0,1,1
"(13, 7)",1,1,1,0
"(14, 7)",0,0,0,0
"(15, 7)",1,1,1,1
"(16, 7)",0,0,0,0
"(17, 7)",1,0,0,1
"(18, 7)",1,1,1,1
"(19, 7)",1,1,1,1
"(20, 7)",1,0,1,1
"(21, 7)",0,1,1,0
"(22, 7)",1,1,0,0
"(23, 7)",1,1,0,1
"(24, 7)",1,0,1,0
"(25, 7)",1,1,0,1
"(26, 7)",0,0,1,1
"(27, 7)",0,0,1,1
"(28, 7)",1,1,1,1
"(29, 7)",0,0,1,1
"(30, 7)",0,1,1,1
"(31, 7)",0,0,1,1
"(32, 7)",1,1,1,1
"(33, 7)",1,0,1,0
"(34, 7)",1,1,0,1
"(35, 7)",0,1,1,1
"(36, 7)",1,0,1,0
"(37, 7)",0,0,0,0
"(38, 7)",0,0,1,1
"(39, 7)",1,1,1,0
"(40, 7)",1,1,0,1
"(41, 7)",0,1,1,0
"(42, 7)",1,1,0,1
"(43, 7)",0,1,1,0
"(44, 7)",1,0,0,1
"(45, 7)",0,1,1,0
"(46, 7)",1,1,0,1
"(47, 7)",1,0,1,1
"(48, 7)",0,1,1,1
"(49, 7)",0,0,1,1
"(50, 7)",1,1,1,1
"(51, 7)",1,1,1,1
"(52, 7)",1,1,1,0
"(53, 7)",1,1,0,0
"(54, 7)",1,0,0,1
"(55, 7)",0,1,1,1
"(56, 7)",1,1,1,0
"(57, 7)",1,1,0,0
"(58, 7)",0,0,0,1
"(59, 7)",1,1,1,1
"(60, 7)",1,0,1,0
"(61, 7)",0,1,0,1
"(62, 7)",0,0,1,1
"(63, 7)",1,1,1,0
"(64, 7)",0,1,0,1
"(65, 7)",1,0,1,1
"(66, 7)",1,0,1,0
"(67, 7)",1,0,0,1
"(68, 7)",1,0,1,1
"(69, 7)",0,1,1,1
"(70, 7)",1,0,1,0
"(1, 8)",1,1,0,0
"(2, 8)",0,0,0,1
"(3, 8)",0,1,1,1
"(4, 8)",1,0,1,1
"(5, 8)",0,1,1,0
"(6, 8)",0,1,0,1
"(7, 8)",0,1,1,1
"(8, 8)",1,0,1,0
"(9, 8)",1,0,0,1
"(10, 8)",1,1,1,0
"(11, 8)",1,0,0,1
"(12, 8)",1,1,1,0
"(13, 8)",1,1,0,1
"(14, 8)",0,0,0,0
"(15, 8)",1,1,0,1
"(16, 8)",0,0,1,1
"(17, 8)",0,1,1,0
"(18, 8)",1,1,0,0
"(19, 8)",1,1,0,0
"(20, 8)",0,1,0,1
"(21, 8)",1,0,1,1
"(22, 8)",1,1,1,0
"(23, 8)",1,1,0,0
"(24, 8)",0,1,0,1
"(25, 8)",1,1,1,1
"(26, 8)",1,0,1,1
"(27, 8)",0,0,1,1
"(28, 8)",0,1,1,1
"(29, 8)",0,0,1,1
"(30, 8)",1,0,1,1
"(31, 8)",1,0,1,0
"(32, 8)",1,1,0,0
"(33, 8)",1,1,0,0
"(34, 8)",1,1,0,0
"(35, 8)",1,0,0,1
"(36, 8)",0,1,1,1
"(37, 8)",1,1,1,1
"(38, 8)",0,0,0,0
"(39, 8)",1,1,1,1
"(40, 8)",0,1,1,1
"(41, 8)",0,0,1,1
"(42, 8)",1,1,1,0
"(43, 8)",1,0,0,1
"(44, 8)",0,1,1,1
"(45, 8)",1,0,1,0
"(46, 8)",1,1,0,0
"(47, 8)",1,1,0,0
"(48, 8)",1,0,0,1
"(49, 8)",0,0,1,1
"(50, 8)",1,1,1,0
"(51, 8)",1,1,0,0
"(52, 8)",1,1,0,1
"(53, 8)",0,1,1,1
"(54, 8)",0,0,0,0
"(55, 8)",0,0,1,1
"(56, 8)",1,1,1,0
"(57, 8)",1,1,0,0
"(58, 8)",1,0,0,1
"(59, 8)",0,1,1,0
"(60, 8)",0,1,0,1
"(61, 8)",1,0,1,1
"(62, 8)",0,0,0,0
"(63, 8)",1,1,1,1
"(64, 8)",0,0,1,1
"(65, 8)",1,1,1,0
"(66, 8)",1,1,0,1
"(67, 8)",0,1,1,0
"(68, 8)",1,1,0,1
"(69, 8)",1,0,1,1
"(70, 8)",0,1,1,0
"(1, 9)",1,1,0,1
"(2, 9)",0,0,1,1
"(3, 9)",1,0,1,1
"(4, 9)",1,1,1,1
"(5, 9)",0,0,1,0
"(6, 9)",1,0,0,1
"(7, 9)",0,0,0,0
"(8, 9)",1,1,1,1
"(9, 9)",1,1,1,0
"(10, 9)",1,1,0,1
"(11, 9)",0,1,1,0
"(12, 9)",1,1,0,1
"(13, 9)",0,1,1,0
"(14, 9)",1,1,0,1
"(15, 9)",0,1,1,1
"(16, 9)",0,0,1,0
"(17, 9)",1,0,0,1
"(18, 9)",1,1,1,1
"(19, 9)",1,1,1,1
"(20, 9)",1,0,1,1
"(21, 9)",0,1,1,0
"(22, 9)",1,1,0,1
"(23, 9)",1,1,1,1
"(24, 9)",1,0,1,1
"(25, 9)",0,1,1,0
"(26, 9)",1,1,0,1
"(27, 9)",1,0,1,0
"(28, 9)",1,0,0,1
"(29, 9)",0,0,1,1
"(30, 9)",0,1,1,0
"(31, 9)",0,1,0,1
"(32, 9)",1,1,1,0
"(33, 9)",0,1,0,1
"(34, 9)",1,1,1,0
"(35, 9)",1,1,0,1
"(36, 9)",1,0,1,0
"(37, 9)",1,1,0,0
"(38, 9)",1,1,0,0
"(39, 9)",0,1,0,1
"(40, 9)",1,0,1,1
"(41, 9)",1,0,1,1
"(42, 9)",1,1,1,1
"(43, 9)",0,1,1,1
"(44, 9)",1,0,1,1
"(45, 9)",0,0,0,0
"(46, 9)",1,1,1,0
"(47, 9)",1,1,0,0
"(48, 9)",1,1,0,1
"(49, 9)",1,0,1,1
"(50, 9)",0,0,0,0
"(51, 9)",1,1,1,1
"(52, 9)",0,0,0,0
"(53, 9)",1,0,1,0
"(54, 9)",0,0,0,0
"(55, 9)",1,0,1,1
"(56, 9)",0,1,1,1
"(57, 9)",1,1,1,1
"(58, 9)",0,1,1,1
"(59, 9)",1,0,1,1
"(60, 9)",0,0,1,1
"(61, 9)",1,1,1,1
"(62, 9)",0,0,1,1
"(63, 9)",1,1,1,1
"(64, 9)",1,0,1,1
"(65, 9)",1,1,1,1
"(66, 9)",1,1,1,1
"(67, 9)",0,0,1,1
"(68, 9)",0,0,0,0
"(69, 9)",0,1,0,1
"(70, 9)",1,0,1,0
"(1, 10)",1,1,0,1
"(2, 10)",0,0,1,1
"(3, 10)",1,1,1,0
"(4, 10)",1,1,0,1
"(5, 10)",0,0,1,1
"(6, 10)",0,1,1,0
"(7, 10)",1,0,0,0
"(8, 10)",0,0,0,0
"(9, 10)",1,1,0,0
"(10, 10)",1,1,0,1
"(11, 10)",0,0,1,1
"(12, 10)",1,1,1,1
"(13, 10)",0,0,1,1
"(14, 10)",1,1,1,1
"(15, 10)",0,0,1,1
"(16, 10)",1,0,1,1
"(17, 10)",0,1,1,0
"(18, 10)",0,1,0,0
"(19, 10)",1,1,0,0
"(20, 10)",1,1,0,1
"(21, 10)",1,0,1,0
"(22, 10)",0,0,0,0
"(23, 10)",1,1,0,0
"(24, 10)",0,1,0,1
"(25, 10)",0,0,1,1
"(26, 10)",1,1,1,0
"(27, 10)",1,1,0,1
"(28, 10)",0,1,1,1
"(29, 10)",1,0,1,1
"(30, 10)",1,0,1,0
"(31, 10)",1,0,0,1
"(32, 10)",0,1,1,1
"(33, 10)",0,0,1,1
"(34, 10)",1,1,1,0
"(35, 10)",1,1,0,0
"(36, 10)",0,0,0,0
"(37, 10)",0,1,1,1
"(38, 10)",1,1,1,1
"(39, 10)",0,0,1,1
"(40, 10)",1,1,1,0
"(41, 10)",1,1,0,0
"(42, 10)",1,1,0,1
"(43, 10)",0,0,1,1
"(44, 10)",1,1,1,1
"(45, 10)",1,0,1,0
"(46, 10)",1,1,0,1
"(47, 10)",0,1,1,1
"(48, 10)",0,1,1,0
"(49, 10)",1,1,0,0
"(50, 10)",0,0,0,0
"(51, 10)",0,1,0,0
"(52, 10)",1,1,0,0
"(53, 10)",1,1,0,1
"(54, 10)",0,0,1,1
"(55, 10)",0,1,1,0
"(56, 10)",1,0,0,1
"(57, 10)",1,1,1,1
"(58, 10)",1,0,1,0
"(59, 10)",1,1,0,1
"(60, 10)",0,0,1,1
"(61, 10)",0,1,1,1
"(62, 10)",0,0,1,1
"(63, 10)",1,1,1,0
"(64, 10)",1,1,0,0
"(65, 10)",1,1,0,0
"(66, 10)",1,1,0,1
"(67, 10)",1,0,1,0
"(68, 10)",1,1,0,1
"(69, 10)",1,0,1,0
"(70, 10)",1,1,0,0
"(1, 11)",0,0,0,0
"(2, 11)",0,0,0,0
"(3, 11)",1,1,1,0
"(4, 11)",0,1,0,1
"(5, 11)",1,0,1,0
"(6, 11)",1,0,0,1
"(7, 11)",0,1,1,1
"(8, 11)",1,1,1,1
"(9, 11)",1,1,1,1
"(10, 11)",0,1,1,1
"(11, 11)",1,0,1,1
"(12, 11)",1,1,1,1
"(13, 11)",0,0,1,1
"(14, 11)",0,1,1,1
"(15, 11)",1,0,1,0
"(16, 11)",1,1,0,1
"(17, 11)",1,0,1,0
"(18, 11)",0,0,0,0
"(19, 11)",0,0,0,0
"(20, 11)",1,1,0,0
"(21, 11)",1,1,0,1
"(22, 11)",1,1,1,1
"(23, 11)",0,0,0,0
"(24, 11)",1,0,1,0
"(25, 11)",1,0,0,1
"(26, 11)",0,1,1,1
"(27, 11)",1,1,1,1
"(28, 11)",1,0,1,1
"(29, 11)",1,1,1,0
"(30, 11)",1,1,0,0
"(31, 11)",1,1,0,1
"(32, 11)",0,0,1,1
"(33, 11)",0,0,1,1
"(34, 11)",1,1,1,0
"(35, 11)",1,1,0,1
"(36, 11)",0,1,1,1
"(37, 11)",1,0,1,1
"(38, 11)",0,1,1,1
"(39, 11)",0,0,1,1
"(40, 11)",1,1,1,0
"(41, 11)",1,1,0,1
"(42, 11)",0,1,1,1
"(43, 11)",1,0,1,1
"(44, 11)",0,1,1,0
"(45, 11)",1,1,0,1
"(46, 11)",1,1,1,1
"(47, 11)",0,0,1,1
"(48, 11)",0,0,1,1
"(49, 11)",1,1,1,1
"(50, 11)",1,1,1,0
"(51, 11)",1,0,0,1
"(52, 11)",1,1,1,0
"(53, 11)",1,1,0,1
"(54, 11)",1,0,1,1
"(55, 11)",0,0,1,1
"(56, 11)",1,1,1,0
"(57, 11)",1,1,0,0
"(58, 11)",1,1,0,0
"(59, 11)",1,1,0,1
"(60, 11)",1,0,1,0
"(61, 11)",1,0,0,1
"(62, 11)",1,0,1,0
"(63, 11)",0,1,0,0
"(64, 11)",0,1,0,1
"(65, 11)",1,1,1,0
"(66, 11)",1,1,0,0
"(67, 11)",0,1,0,1
"(68, 11)",1,1,1,0
"(69, 11)",1,1,0,1
"(70, 11)",0,1,1,0
"(1, 12)",0,0,0,0
"(2, 12)",0,1,1,0
"(3, 12)",1,1,0,0
"(4, 12)",1,0,0,0
"(5, 12)",1,1,0,1
"(6, 12)",0,1,1,1
"(7, 12)",0,0,0,0
"(8, 12)",0,1,1,0
"(9, 12)",1,1,0,1
"(10, 12)",1,0,1,1
"(11, 12)",0,1,1,0
"(12, 12)",0,0,0,0
"(13, 12)",0,0,1,1
"(14, 12)",1,0,1,1
"(15, 12)",0,1,1,1
"(16, 12)",1,1,1,0
"(17, 12)",1,1,0,1
"(18, 12)",0,1,1,1
"(19, 12)",0,0,1,1
"(20, 12)",1,1,1,1
"(21, 12)",0,1,1,0
"(22, 12)",1,1,0,1
"(23, 12)",1,0,1,1
"(24, 12)",0,0,0,0
"(25, 12)",0,1,1,1
"(26, 12)",0,0,1,1
"(27, 12)",1,1,1,0
"(28, 12)",1,1,0,0
"(29, 12)",1,1,0,1
"(30, 12)",0,0,0,0
"(31, 12)",0,1,1,1
"(32, 12)",0,0,0,0
"(33, 12)",1,0,1,1
"(34, 12)",0,1,1,1
"(35, 12)",1,1,1,1
"(36, 12)",1,0,1,0
"(37, 12)",0,1,0,1
"(38, 12)",0,0,1,1
"(39, 12)",0,0,1,1
"(40, 12)",1,1,1,0
"(41, 12)",1,1,0,1
"(42, 12)",0,0,1,1
"(43, 12)",1,1,1,1
"(44, 12)",1,0,1,1
"(45, 12)",0,0,0,0
"(46, 12)",1,1,0,0
"(47, 12)",1,0,0,1
"(48, 12)",0,0,1,1
"(49, 12)",1,1,1,0
"(50, 12)",1,1,0,1
"(51, 12)",1,1,1,0
"(52, 12)",1,1,0,1
"(53, 12)",1,1,1,0
"(54, 12)",1,1,0,0
"(55, 12)",1,0,0,1
"(56, 12)",1,1,1,0
"(57, 12)",1,1,0,1
"(58, 12)",0,1,1,1
"(59, 12)",0,1,1,0
"(60, 12)",1,1,0,1
"(61, 12)",0,1,1,0
"(62, 12)",0,1,0,1
"(63, 12)",0,0,1,1
"(64, 12)",1,0,1,0
"(65, 12)",1,1,0,1
"(66, 12)",0,1,1,1
"(67, 12)",1,0,1,1
"(68, 12)",0,1,1,1
"(69, 12)",1,1,1,1
"(70, 12)",1,0,1,0
"(1, 13)",0,1,0,1
"(2, 13)",1,0,1,0
"(3, 13)",1,1,0,1
"(4, 13)",0,1,1,1
"(5, 13)",1,1,1,0
"(6, 13)",1,0,0,1
"(7, 13)",1,1,1,1
"(8, 13)",1,0,1,1
"(9, 13)",0,1,1,0
"(10, 13)",0,1,0,1
"(11, 13)",0,0,0,0
"(12, 13)",0,1,1,1
"(13, 13)",1,0,1,0
"(14, 13)",1,1,0,1
"(15, 13)",0,0,0,0
"(16, 13)",1,1,1,0
"(17, 13)",0,0,0,0
"(18, 13)",1,0,1,1
"(19, 13)",1,0,1,1
"(20, 13)",0,1,1,0
"(21, 13)",1,0,0,1
"(22, 13)",0,1,1,0
"(23, 13)",0,0,0,0
"(24, 13)",1,1,0,0
"(25, 13)",1,0,0,0
"(26, 13)",1,0,0,1
"(27, 13)",0,1,1,1
"(28, 13)",0,1,1,1
"(29, 13)",1,1,1,1
"(30, 13)",0,0,1,1
"(31, 13)",1,0,1,0
"(32, 13)",1,1,0,0
"(33, 13)",0,1,0,1
